age,class_of_worker,education,marital_status,occupation,place_of_birth,relationship,hours_per_week,sex,race,income_above_50k
63,1,22,1,1217,14,1,50,2,2,1
24,4,16,5,1835,2,2,9,1,4,0
53,1,16,3,4895,34,0,40,2,1,0
18,3,22,5,2767,21,16,40,1,1,0
60,7,19,1,4680,23,0,50,1,1,1
62,1,16,3,5729,44,0,41,1,1,1
72,3,23,2,4723,9,0,45,1,1,0
30,1,16,5,5129,36,2,33,2,1,0
42,1,16,1,5985,303,6,40,1,8,0
60,5,20,1,67,17,1,50,2,1,1
52,1,16,5,4666,221,1,35,2,1,0
56,7,20,1,7763,21,0,40,1,1,1
48,1,23,1,9655,14,0,50,1,1,0
73,7,21,1,176,45,0,40,2,1,1
63,1,16,1,1228,36,0,40,1,1,1
45,4,23,1,2520,13,1,10,2,1,0
47,6,19,4,4537,8,0,40,1,2,1
37,1,17,5,4182,11,16,49,1,1,0
17,1,16,5,3949,52,5,40,2,1,0
61,1,21,5,2501,50,0,51,1,1,1
24,1,16,5,4028,14,0,19,2,6,1
63,4,22,1,2292,23,0,40,2,1,0
57,7,22,3,2488,14,0,10,2,1,0
51,4,20,5,4798,44,0,40,2,1,0
49,1,21,1,414,22,0,40,2,1,1
49,8,22,1,5291,19,1,45,2,1,1
34,1,23,1,4906,26,1,40,1,1,0
67,2,22,3,5173,19,0,28,2,1,0
64,1,16,1,4174,31,1,50,2,1,0
49,3,22,1,1934,47,1,40,2,2,0
30,1,16,5,5504,25,10,45,1,1,0
22,6,19,5,4041,50,17,42,1,1,0
72,1,18,3,9513,24,0,40,1,2,0
20,3,18,5,5328,22,17,13,2,1,0
51,1,14,1,9830,21,0,40,2,2,0
33,6,19,1,5375,21,0,59,2,1,0
40,1,20,1,9034,28,0,40,1,8,1
65,6,19,1,5367,28,1,31,1,1,0
43,6,16,1,9395,42,0,50,1,2,0
47,1,18,3,5801,28,0,40,1,2,0
56,6,1,1,732,33,1,20,2,1,0
51,1,16,4,9252,40,0,50,1,2,0
43,3,16,5,4696,48,16,40,2,1,0
40,1,16,3,3999,19,0,40,2,1,0
72,1,16,5,4702,37,17,30,2,1,0
54,6,16,5,6002,26,0,40,1,2,1
64,4,18,5,5689,29,7,24,2,1,0
42,1,21,3,9091,10,0,40,1,2,0
41,1,18,5,4157,25,0,40,1,1,0
29,1,16,5,2150,4,0,40,1,2,0
45,1,20,5,9659,303,16,40,1,2,0
56,3,20,1,6231,49,0,12,2,1,0
29,2,21,5,9310,12,1,42,2,1,0
44,1,18,1,7097,318,0,40,1,8,0
41,1,16,3,5700,6,0,35,2,2,0
58,1,17,5,9830,38,0,40,1,7,0
33,1,20,3,5960,25,0,40,1,1,1
62,1,20,1,6172,218,0,40,2,1,0
50,1,22,1,5894,23,1,40,2,1,0
35,1,21,1,6618,26,1,40,1,1,0
54,1,21,1,3311,50,1,40,2,6,0
54,1,20,1,4764,29,1,40,2,1,0
50,1,18,3,6540,24,0,40,1,2,0
18,5,16,5,5498,31,17,11,1,1,0
62,7,22,1,3483,20,1,60,2,1,1
22,1,20,5,9215,45,17,44,2,1,1
51,1,20,4,5986,24,0,40,1,2,1
22,5,16,5,4885,27,16,40,1,1,0
35,4,16,5,4194,9,13,11,2,1,0
69,6,16,2,4672,50,0,50,2,1,0
31,1,21,1,87,208,0,40,1,3,1
61,1,20,1,5501,15,0,25,2,1,0
39,1,16,4,5818,39,0,40,1,2,1
27,1,16,4,4779,5,0,11,1,2,1
46,1,22,1,255,48,1,40,2,1,1
50,4,21,1,4649,44,1,12,2,1,0
74,1,23,3,321,39,0,40,2,1,1
66,1,14,3,9615,26,0,40,2,1,0
49,7,24,1,32,25,1,50,1,1,1
66,6,20,2,4777,35,0,73,1,1,1
66,7,16,1,5741,35,1,45,2,1,1
61,1,20,5,5341,140,0,20,1,2,1
23,1,21,5,596,234,13,40,1,6,0
59,7,23,1,154,26,1,50,2,1,1
37,4,21,1,883,12,1,30,2,1,1
44,1,16,1,159,214,1,40,1,6,1
26,1,22,1,788,16,13,49,2,1,1
48,3,21,1,5998,33,1,40,2,1,0
55,3,22,1,4816,12,1,20,2,1,0
32,4,22,5,2831,8,0,40,1,9,0
20,1,14,5,9586,39,16,11,1,8,0
29,1,16,5,3426,24,17,40,2,1,0
39,1,21,1,550,15,1,40,2,1,1
37,1,20,1,5819,24,0,13,2,8,0
69,5,20,1,3880,26,0,50,2,2,1
70,1,16,2,952,37,0,70,2,2,1
32,3,22,1,2324,17,1,40,2,1,0
34,1,21,1,565,206,1,43,2,6,1
61,7,20,1,5305,31,1,50,1,1,1
39,1,18,3,5585,376,2,40,1,7,0
20,1,16,5,5639,36,0,44,1,1,0
57,6,20,2,7718,39,0,50,1,1,1
37,6,21,1,4836,350,0,48,2,1,0
65,1,16,2,4910,48,0,40,1,2,1
31,8,19,1,1332,19,1,77,1,1,0
17,3,16,5,6179,1,2,7,1,4,0
56,6,16,3,4593,13,0,12,1,1,0
33,1,21,1,173,14,1,40,1,1,1
45,1,19,3,6323,27,0,40,1,1,1
80,2,22,1,1899,17,1,51,2,1,0
65,1,16,3,4696,35,0,40,1,2,1
57,1,16,1,5796,19,0,30,2,1,0
47,6,16,3,4835,50,1,50,2,1,0
44,1,20,1,6365,52,1,9,2,1,0
18,3,17,5,9532,27,5,13,2,1,0
18,1,16,5,6058,43,17,16,2,1,0
35,3,23,1,2202,46,0,50,1,1,1
61,1,20,1,4779,15,0,40,2,1,0
26,1,16,5,5878,15,17,13,2,1,0
37,1,20,3,6595,28,0,40,1,1,0
28,1,20,5,6221,48,2,40,1,1,1
59,4,23,1,93,42,0,34,2,1,1
71,1,23,1,768,213,1,40,2,6,0
70,7,10,1,122,44,1,40,2,1,0
68,1,23,1,441,26,1,40,2,1,1
42,2,16,5,4837,216,0,40,1,1,0
25,1,19,1,542,207,6,40,1,6,1
55,1,21,5,4705,27,1,50,1,1,1
47,1,16,1,5839,39,1,40,2,1,0
18,3,18,5,4688,224,16,30,2,1,0
56,6,17,1,4232,47,10,9,2,1,0
24,1,21,5,4596,225,13,40,2,6,0
39,1,16,4,4930,49,0,30,1,1,1
30,7,21,1,1187,11,0,40,1,9,1
36,1,16,1,5585,16,0,50,2,6,0
23,1,18,5,9477,31,2,40,1,1,0
56,7,17,1,6027,36,0,48,1,2,0
20,1,16,5,5566,24,2,30,2,7,0
23,1,16,5,5135,13,2,9,1,6,0
19,1,21,1,653,15,0,40,2,1,1
39,1,21,5,4065,11,13,32,1,1,0
49,1,16,5,4773,30,16,15,1,5,0
31,1,16,2,9495,302,0,40,1,8,0
57,1,16,3,2351,11,0,40,1,1,0
69,2,19,5,2381,19,1,14,1,1,0
61,1,16,2,4871,30,0,45,1,1,0
47,1,22,1,4802,36,1,9,2,1,0
26,5,21,5,4726,13,2,12,2,1,0
31,1,16,5,6177,30,16,48,1,1,0
33,1,20,1,340,205,1,40,2,6,0
67,1,1,1,6346,40,0,14,2,1,1
58,1,19,3,6180,23,0,40,1,2,1
51,1,16,3,5965,44,1,47,2,1,0
64,1,21,1,285,40,0,53,1,1,1
65,1,19,1,5058,16,0,50,1,1,1
52,2,22,1,2599,235,0,8,2,1,0
58,1,22,1,483,21,1,40,2,1,1
41,1,16,4,9071,22,0,40,2,3,1
19,4,16,5,4174,19,13,40,1,1,0
62,3,22,5,2157,211,1,20,1,6,0
23,1,16,1,4658,18,1,40,2,1,0
49,3,20,1,4078,19,0,10,1,1,0
23,1,18,5,2110,27,16,40,1,9,0
65,4,16,1,4888,38,0,51,2,1,0
68,1,19,2,637,29,0,60,1,1,1
26,6,16,1,5077,56,0,40,1,9,0
49,1,18,5,6150,31,0,40,1,2,0
59,6,24,1,5902,17,0,50,1,1,1
42,1,18,4,9430,142,0,40,1,9,1
63,1,19,1,3232,23,0,60,2,1,1
31,5,19,4,7676,50,0,57,1,1,1
24,1,17,5,4530,316,2,20,2,5,0
37,1,16,5,3604,27,1,50,2,1,1
49,1,18,4,9507,300,0,40,1,2,1
69,1,21,2,1599,220,0,40,2,1,1
35,2,19,5,5333,226,10,38,1,6,0
59,6,16,1,2763,232,0,31,2,6,0
56,4,21,1,2629,206,1,40,2,1,0
36,1,22,1,6176,215,1,40,2,1,1
45,1,16,1,9432,296,0,40,1,8,0
33,1,22,5,833,220,1,40,1,6,0
51,1,16,5,5327,46,0,50,1,1,0
54,1,20,1,6386,243,1,40,2,6,0
63,4,22,1,2057,36,0,50,1,1,0
64,1,19,3,9170,56,0,40,1,1,1
19,1,20,5,6908,36,2,51,1,1,0
50,1,16,1,4840,52,0,60,1,1,0
69,1,24,1,279,12,1,40,2,6,1
37,1,16,3,5983,29,0,40,1,1,0
67,7,22,1,79,39,1,45,1,1,1
40,3,16,1,4606,33,0,10,1,9,1
59,1,14,4,4188,316,0,60,1,8,0
49,1,20,1,5145,19,13,40,1,1,1
34,1,16,5,4030,18,2,12,1,2,0
63,1,16,4,9572,316,0,40,1,2,1
20,1,22,1,5509,304,1,36,1,8,0
61,3,20,1,4057,16,0,47,2,1,0
59,1,16,1,4870,21,1,33,2,1,0
45,3,23,1,2869,199,1,40,2,1,1
50,1,20,1,2203,27,1,21,2,1,0
23,3,22,5,3661,14,16,48,2,6,0
64,1,16,1,6032,37,0,20,2,1,0
37,1,21,1,4705,28,1,45,2,1,1
56,2,20,1,3488,49,0,40,2,1,0
71,7,20,1,4120,25,0,67,2,1,0
19,3,21,1,2014,52,1,40,2,3,0
40,1,20,1,6519,3,1,40,2,2,0
31,1,20,5,5964,409,0,40,2,1,0
45,1,18,2,4955,31,4,40,2,7,0
65,5,20,1,5382,31,0,50,1,2,1
35,1,21,1,369,19,0,50,2,1,1
18,5,16,5,4063,33,16,32,1,1,0
32,1,16,5,954,224,2,40,1,6,0
50,6,20,1,6425,16,0,11,2,1,0
58,8,17,5,5636,2,0,40,2,1,0
34,1,22,5,1158,429,17,40,2,1,0
24,4,21,5,2403,202,2,11,2,6,0
17,1,16,5,5979,47,2,54,1,1,0
66,1,19,1,4671,33,0,5,2,1,0
29,1,21,5,814,3,0,40,1,9,0
61,6,20,5,5415,23,0,11,1,1,0
41,2,18,1,1079,20,0,52,1,1,1
48,2,19,1,4906,27,0,40,1,2,1
45,5,22,1,2306,32,1,40,1,1,1
62,3,22,1,1876,49,1,45,2,1,1
20,1,21,5,9371,39,2,40,1,3,0
52,1,12,3,9830,306,0,40,1,8,0
37,1,21,1,1136,5,13,40,2,1,1
56,1,21,1,3892,34,1,50,2,6,0
62,1,16,3,8949,23,0,40,1,9,0
65,2,18,1,3520,54,0,40,2,1,1
20,1,18,5,9105,23,2,43,1,1,0
54,1,19,1,4860,6,1,45,1,1,1
71,7,23,1,10,35,1,50,1,1,1
34,1,20,3,6386,33,0,40,2,1,0
44,1,20,1,3740,27,0,40,2,1,0
40,4,19,1,2530,20,0,15,1,1,1
32,1,19,5,5455,46,13,40,2,6,0
51,5,21,1,242,6,1,3,1,1,0
68,8,19,1,4753,320,0,20,1,2,0
44,1,19,3,4969,26,1,60,2,6,0
29,3,16,5,5509,181,2,31,1,1,0
63,5,21,1,9830,48,0,40,1,1,1
32,1,16,5,4823,18,1,34,2,1,0
34,6,16,1,5695,33,0,13,2,1,0
43,1,20,3,5683,20,0,40,2,1,0
66,5,16,1,5391,41,0,40,1,2,1
32,1,22,1,1963,17,1,45,2,1,1
18,1,16,5,4724,20,17,11,2,1,0
59,1,16,3,422,37,0,40,2,1,0
32,5,19,1,407,49,1,60,1,1,1
56,1,16,3,9830,338,0,40,2,2,0
52,1,16,3,4689,58,0,9,1,1,0
17,3,19,5,4919,7,2,12,1,5,0
21,1,14,5,5199,367,10,9,1,7,0
22,1,15,5,4026,49,17,31,1,9,0
45,1,21,1,4871,99,0,40,2,6,0
20,1,14,5,4742,32,2,8,2,1,0
35,1,21,5,830,52,13,11,1,1,0
26,1,16,1,6264,35,1,80,2,1,1
54,1,20,5,1155,1,0,40,1,1,1
63,3,21,1,5728,124,0,50,1,1,1
57,3,22,1,6514,18,1,49,2,1,0
49,7,20,1,5626,39,1,50,2,1,1
40,3,21,1,2033,19,1,40,2,1,1
59,3,22,2,4755,17,0,8,1,1,0
66,3,21,1,3351,11,1,11,2,1,0
71,1,16,2,4975,317,0,40,2,1,1
42,6,18,2,5507,26,5,50,1,1,1
20,1,16,5,6196,21,17,40,1,1,0
42,7,16,3,230,48,0,50,1,1,0
59,7,24,1,9650,47,0,50,1,1,1
34,1,16,5,732,213,0,31,2,6,0
34,1,16,5,350,15,13,10,2,6,1
44,1,16,5,6076,22,13,10,1,1,0
42,1,21,1,4727,18,1,50,2,1,0
40,1,1,3,4139,310,0,40,2,8,0
62,7,21,1,2424,22,1,40,2,1,0
21,4,18,5,6720,6,16,40,1,2,0
56,1,19,2,4808,35,0,9,1,1,0
52,1,16,1,6055,57,0,11,2,1,0
36,3,20,1,5246,435,1,40,1,5,1
63,1,23,1,716,41,1,40,2,1,0
63,6,23,1,6474,20,0,40,2,1,0
22,1,19,5,9436,25,16,40,1,9,0
75,1,19,3,9242,25,0,40,1,1,1
41,5,16,5,6271,5,0,40,1,7,0
36,6,16,4,4208,318,0,40,1,3,1
54,1,21,3,510,49,0,50,1,1,0
63,1,22,1,1865,208,1,40,1,6,0
60,3,19,3,6645,10,0,40,1,1,1
59,1,20,1,4775,38,0,13,2,1,0
31,2,21,5,6442,25,12,20,1,1,0
52,1,19,1,4872,14,1,40,2,1,0
38,4,22,5,1344,1,13,40,1,6,1
40,1,20,4,9830,48,0,8,1,1,0
70,2,19,2,6733,38,0,40,1,1,0
51,1,20,1,2973,64,1,40,2,6,0
40,1,16,5,5418,32,2,40,1,1,0
63,3,18,3,9634,15,0,40,1,5,1
17,3,16,5,3256,53,17,31,1,2,0
67,1,24,1,3445,22,1,50,2,2,1
42,1,21,1,492,47,0,40,1,2,1
26,7,16,3,5050,46,0,40,1,2,1
40,7,24,1,333,18,0,40,1,1,1
20,8,15,5,5387,17,2,32,1,1,0
32,7,19,5,325,12,2,40,1,1,0
35,2,22,1,114,240,1,8,2,6,0
45,5,16,5,5343,9,10,40,1,9,0
64,6,16,5,5744,40,0,52,1,1,0
62,1,20,1,6440,25,1,20,2,1,0
64,1,21,1,4225,12,0,14,2,1,0
61,8,22,2,4835,10,0,7,1,1,0
17,1,16,5,4132,11,17,40,1,7,0
63,1,20,2,518,50,0,50,2,1,1
60,1,24,4,84,27,0,40,1,2,1
29,4,24,1,4268,14,0,46,2,1,0
28,1,21,5,5275,32,13,40,2,4,0
36,1,16,1,560,30,0,40,2,2,0
29,1,19,5,4169,31,2,33,1,2,0
60,4,21,1,2878,16,1,40,2,6,1
57,2,21,1,9830,25,0,50,1,1,1
36,1,21,1,224,25,0,50,1,2,1
70,6,19,2,6850,39,0,50,2,1,1
62,7,22,1,44,314,1,60,1,1,1
33,1,19,5,9199,4,0,32,1,4,0
73,7,20,1,291,127,0,45,1,1,1
63,1,13,1,9768,305,0,40,1,8,0
51,1,16,3,5546,30,0,40,2,2,0
63,3,24,1,93,31,1,60,2,1,1
35,7,17,5,4271,25,0,31,1,9,0
33,1,21,5,4272,26,0,49,1,7,0
54,1,9,1,4699,36,0,11,1,6,1
20,8,16,5,4720,15,17,4,1,1,0
64,1,19,1,4932,39,0,40,1,1,1
28,4,16,5,4054,16,2,9,2,1,0
35,5,16,1,9550,37,0,24,1,1,0
47,5,20,1,4896,47,0,40,1,2,1
29,1,22,5,4871,28,17,12,2,1,0
23,1,16,5,5648,56,16,40,1,1,1
34,1,21,1,4713,17,1,47,2,1,0
62,1,21,1,440,53,0,50,2,1,1
32,1,21,5,1355,3,0,48,2,1,0
49,3,16,1,4774,26,1,13,2,1,0
20,5,15,5,4648,37,17,8,1,1,0
33,1,22,5,654,297,13,46,1,1,1
40,1,16,1,583,52,1,51,2,1,1
62,6,23,1,5212,95,1,45,1,1,1
48,1,21,1,2293,11,0,40,2,1,1
58,6,20,1,4800,7,1,60,2,1,0
52,1,20,1,4870,24,1,14,2,1,0
40,1,16,3,9830,16,0,40,1,2,0
52,1,16,1,4728,14,1,17,2,1,0
56,4,16,3,1576,27,0,40,2,1,1
57,1,16,2,4883,10,0,50,2,1,1
47,1,24,1,3336,46,1,50,2,1,0
54,1,20,1,7600,48,1,40,2,6,0
42,1,16,4,5398,21,0,40,1,2,0
23,1,16,5,5048,19,17,20,2,1,0
55,1,16,2,6095,50,0,14,1,1,0
34,7,20,5,5880,22,0,50,1,1,0
34,6,13,1,4213,318,0,6,2,8,0
47,2,22,1,2438,53,0,7,2,1,0
31,2,22,5,1973,12,13,5,2,6,0
69,6,19,1,6531,49,1,40,2,1,0
60,6,14,1,4771,40,1,15,2,1,0
49,1,16,5,4959,34,13,11,2,1,0
24,1,20,5,2322,12,17,20,2,6,0
34,5,21,1,1137,13,0,40,1,1,1
51,1,16,3,2534,40,0,40,2,1,1
77,1,16,3,4813,27,0,40,2,1,0
43,4,22,1,1989,228,1,45,2,6,0
20,1,18,5,5452,3,2,40,2,9,0
62,6,19,1,9274,50,10,50,1,1,1
22,1,14,5,5500,205,2,40,1,7,0
51,1,19,1,10,38,0,40,1,1,1
19,1,16,5,5729,39,17,7,1,9,0
30,1,20,5,5961,25,5,40,2,1,0
32,1,16,1,10,44,0,54,1,1,1
53,3,18,1,2304,20,1,7,1,9,0
17,3,17,5,4686,29,2,6,1,1,0
39,1,18,5,4251,213,2,10,1,9,0
22,2,22,5,2362,1,2,5,2,1,0
30,3,17,5,2200,11,1,4,2,1,0
59,6,18,3,5710,25,0,46,1,1,0
58,1,16,3,4612,30,0,50,2,1,0
31,1,16,5,4996,312,7,40,2,6,0
41,1,18,5,1264,240,2,40,1,7,0
33,1,16,5,8883,49,17,40,1,9,0
60,3,20,1,10,9,0,51,1,1,1
57,3,19,4,4664,22,0,40,1,2,0
43,1,16,5,3402,37,0,25,2,1,0
64,1,19,3,4674,37,1,50,2,1,0
44,2,22,1,1999,222,1,40,2,1,0
63,6,19,1,4601,39,0,9,1,2,0
26,1,16,5,6117,411,2,48,1,1,0
22,6,16,5,4719,25,2,47,1,1,0
29,1,19,5,4654,19,13,40,1,1,1
26,1,18,5,8804,23,0,13,1,1,0
22,1,20,1,161,18,0,40,1,1,1
35,2,16,5,6318,21,0,7,1,1,0
18,1,14,5,4720,35,17,30,2,4,0
61,1,16,3,6214,28,1,34,2,1,0
46,1,18,5,5599,23,0,50,1,2,1
61,1,21,1,1405,33,0,40,1,1,1
51,1,20,1,6400,9,1,40,2,1,0
67,1,21,2,1221,44,0,40,2,1,0
63,4,22,1,6347,26,1,40,2,1,0
64,2,22,2,2344,20,1,50,2,1,0
57,1,21,1,1907,225,1,19,2,6,1
37,4,22,1,2434,49,0,59,2,1,0
42,6,18,3,5878,308,0,40,1,1,1
41,4,19,5,4141,49,5,19,1,3,0
26,1,16,5,1086,1,13,40,1,4,0
74,4,22,1,244,46,1,50,2,1,1
71,1,18,2,4111,48,0,40,1,1,0
55,6,20,3,4856,51,0,9,1,5,0
56,1,21,1,4627,340,0,46,2,1,0
43,6,21,1,3997,17,1,20,2,1,0
48,1,21,1,3648,215,0,40,2,1,0
56,2,21,5,2552,20,0,40,2,2,0
63,6,19,1,387,7,6,40,1,1,0
21,1,17,5,4206,26,16,40,1,2,0
33,1,21,1,345,206,1,40,1,6,0
48,1,16,1,6988,25,0,45,2,1,0
37,1,16,5,4103,3,6,40,1,7,1
60,1,21,1,4908,30,1,40,2,1,0
35,1,19,5,5484,29,13,40,2,1,0
21,1,16,5,6417,37,17,10,1,1,0
64,6,18,2,244,18,0,13,1,1,0
33,4,16,5,2237,35,2,4,2,1,0
17,1,16,5,4744,32,2,6,2,1,0
54,2,22,1,727,19,1,40,2,1,0
31,1,21,4,5244,228,0,45,1,6,0
60,6,17,2,9697,12,0,40,1,1,1
43,1,16,3,4852,48,0,40,2,1,0
42,1,18,1,9177,40,1,40,2,1,0
36,5,16,5,5812,50,0,50,1,1,0
43,1,9,4,8874,322,0,40,1,8,0
68,3,21,1,2167,45,1,32,2,1,0
63,1,16,5,8824,37,0,51,1,1,1
66,6,23,1,592,22,1,45,2,1,0
62,8,21,1,2665,38,1,9,2,2,0
59,1,19,3,5334,24,0,40,1,2,0
42,1,23,1,811,220,1,40,1,6,1
22,1,16,5,4705,23,10,31,1,7,0
49,3,22,1,2186,34,1,50,2,1,1
52,1,19,2,3624,39,0,40,2,9,1
19,1,18,5,6414,2,0,48,2,1,0
32,1,21,5,6039,5,0,40,1,9,0
29,3,21,5,425,226,13,40,2,6,0
70,1,20,5,5799,20,2,40,1,1,0
72,7,20,2,4782,38,0,40,1,1,1
31,4,18,5,8783,7,0,33,2,9,0
66,2,19,1,5550,18,1,40,2,1,0
19,1,16,5,4798,34,16,40,1,2,0
30,1,20,3,5602,22,0,40,1,2,1
58,1,18,1,856,52,6,40,1,1,0
35,2,21,1,2567,26,1,10,2,1,0
25,1,22,5,3191,197,2,30,2,6,0
31,8,19,5,4660,24,1,9,1,1,0
73,5,19,2,4813,16,0,51,2,1,1
27,3,22,5,2033,12,2,8,2,1,0
51,1,19,3,9629,48,0,50,1,8,0
33,1,11,3,1383,313,0,40,1,8,1
20,7,18,5,7911,20,10,31,1,1,0
53,1,20,1,345,34,1,40,2,1,1
35,1,20,5,4694,43,15,40,1,2,1
36,3,22,1,2530,53,0,14,2,1,0
27,3,21,5,2263,19,13,40,2,1,1
61,1,21,1,3119,20,1,20,2,1,0
37,3,21,1,4264,36,1,40,2,1,0
52,5,20,1,190,21,0,40,1,1,1
34,3,18,1,2044,22,1,33,2,1,1
48,1,20,1,110,219,1,46,2,6,1
46,1,18,3,4849,315,0,46,2,8,0
49,5,19,1,8407,37,0,13,1,1,0
43,1,13,3,9741,326,0,40,1,8,1
25,4,16,5,995,206,13,40,1,5,0
38,1,18,5,5828,8,1,44,1,1,0
17,3,16,5,2121,44,16,13,2,1,0
57,4,20,5,7990,19,0,40,1,1,1
47,8,21,1,5878,27,1,40,2,1,0
46,6,20,1,5268,34,1,16,2,1,0
31,1,21,1,2531,43,0,40,2,1,1
42,3,19,1,4753,44,1,40,2,6,0
29,1,16,5,4638,13,1,48,1,5,0
69,3,22,5,4891,26,1,20,2,1,0
27,1,21,5,2412,112,1,10,2,1,0
24,1,16,5,5378,38,2,40,1,1,0
18,2,16,4,5351,21,0,12,2,2,0
47,1,18,1,139,18,0,40,1,2,1
88,5,24,1,1384,37,0,40,1,1,1
32,2,22,1,2484,20,1,30,2,1,0
46,1,24,1,106,32,0,40,1,1,1
38,1,21,1,4610,33,1,26,2,2,0
44,7,16,1,2466,34,1,40,2,1,0
33,1,18,5,4850,51,7,16,1,1,0
37,1,13,1,9830,306,4,40,1,8,0
48,6,15,3,6242,43,0,40,1,8,0
46,4,16,1,3885,18,1,11,1,6,0
32,1,21,1,991,46,0,40,2,1,1
54,1,16,5,4849,30,0,53,2,1,0
84,3,22,1,2203,48,1,40,2,1,1
63,1,11,1,5690,27,1,40,2,1,0
46,1,16,1,408,19,0,42,2,1,1
78,1,24,2,411,50,0,40,1,1,1
57,3,16,1,382,38,1,40,2,1,1
65,2,16,3,514,31,0,10,2,1,0
58,7,19,1,6374,23,0,57,1,1,1
57,7,19,1,669,48,1,56,1,1,1
56,1,16,1,9354,48,0,40,2,1,1
31,1,20,4,8960,52,0,40,2,1,0
54,5,18,5,6578,46,0,40,2,1,1
64,1,16,3,6240,45,0,50,2,1,0
17,1,19,5,3978,37,17,40,1,1,0
18,1,19,5,5753,10,2,40,1,1,0
45,1,19,5,6181,26,0,40,1,1,0
34,1,20,5,3932,27,2,34,2,1,0
30,1,16,5,5948,32,11,40,1,1,0
56,1,19,1,468,4,0,40,1,1,1
46,3,22,1,2519,156,1,45,1,1,1
19,1,16,5,5630,50,2,10,2,1,0
22,3,16,5,5820,17,13,6,2,1,0
64,1,16,4,6174,6,0,40,1,3,0
33,1,23,1,1386,37,1,40,1,1,1
35,1,24,1,492,13,0,50,2,1,1
33,1,16,5,5267,26,2,40,1,7,0
66,1,11,1,5609,16,1,40,2,1,0
57,1,20,1,9412,37,0,44,1,1,1
36,1,18,4,8820,5,0,40,1,2,1
46,1,16,1,7624,26,0,46,1,1,0
65,1,20,3,4706,42,0,40,2,1,0
24,1,16,5,4125,28,2,20,1,6,0
28,1,16,5,3686,236,0,40,2,6,0
50,1,20,1,4953,24,1,80,2,1,0
34,1,21,5,1084,25,0,33,2,6,0
30,1,20,1,3231,23,1,47,2,1,1
61,7,22,1,5332,33,1,50,2,1,1
61,1,20,1,5711,14,1,20,2,1,0
56,1,21,1,4927,52,1,58,2,1,0
21,8,16,5,4726,24,16,30,1,1,0
57,1,19,5,9261,36,6,40,1,1,1
67,5,23,1,424,7,1,40,2,1,1
44,1,16,3,4972,50,0,40,1,2,1
28,1,16,5,4042,33,13,40,2,1,0
51,6,20,3,4747,52,1,12,2,1,0
26,3,22,5,2176,204,1,40,1,6,1
35,1,16,3,6529,51,0,40,2,1,0
38,1,20,1,4810,31,0,40,2,1,0
49,1,23,1,8947,36,1,14,2,1,0
60,6,22,1,719,20,0,50,1,1,1
19,1,16,5,4831,11,2,9,1,9,0
51,7,21,1,5125,233,7,8,1,6,0
25,3,14,5,2391,9,7,9,2,1,0
20,1,16,5,4654,438,2,12,2,5,0
53,1,16,4,5611,57,0,40,1,2,1
37,4,22,1,2132,228,1,40,2,6,0
18,5,16,5,9830,24,16,11,1,1,0
64,1,18,2,6746,379,0,40,1,8,0
72,1,22,2,4129,24,0,6,1,1,1
40,6,16,4,9612,39,0,40,1,2,1
63,1,15,1,8908,28,4,8,1,2,0
66,7,20,2,4634,12,0,50,2,1,0
46,1,16,3,5420,31,0,40,2,1,0
20,1,16,5,3853,19,17,45,1,1,0
59,1,21,1,82,7,1,40,2,1,1
40,1,21,5,4128,195,1,35,2,6,0
21,1,18,5,8963,4,11,40,1,5,0
19,3,17,5,2685,27,17,8,1,1,0
61,6,16,1,422,23,0,50,1,1,1
26,1,21,5,5861,55,2,49,2,1,0
32,1,20,1,5986,211,1,10,2,6,0
50,1,23,1,2240,30,0,60,2,9,1
36,1,20,5,5925,30,0,9,1,7,0
24,1,16,5,5718,210,0,40,1,6,0
17,1,16,5,388,228,2,9,1,6,0
41,1,22,1,279,190,1,20,2,6,0
23,3,22,1,1556,24,0,40,2,2,0
30,1,16,5,5159,8,2,40,1,2,0
23,7,14,5,9830,53,0,40,1,2,0
32,1,22,1,580,42,0,43,1,1,1
47,1,21,1,151,51,0,40,1,1,1
72,1,20,2,4706,2,0,44,1,6,0
17,8,21,5,6674,24,0,31,1,2,0
54,1,16,2,4724,28,0,40,2,1,0
62,7,14,1,5934,29,0,20,1,2,0
26,1,21,5,848,219,0,40,1,6,0
40,7,19,5,9200,10,0,50,1,2,0
47,2,22,5,2276,19,13,40,2,6,0
53,1,19,4,6872,28,0,40,1,2,1
57,1,20,1,9563,16,0,20,2,1,0
57,1,14,3,5029,51,0,25,2,1,0
20,6,14,5,9185,28,2,48,1,1,0
57,1,9,3,9675,306,0,40,1,8,0
29,1,17,5,4378,14,0,40,1,2,1
19,1,16,5,2193,24,2,51,1,1,0
29,5,16,5,4748,50,2,40,1,1,0
19,5,19,5,4937,30,17,48,1,1,1
37,1,1,5,4183,27,2,33,2,9,0
43,1,20,1,3618,210,1,35,2,6,0
54,2,18,1,6411,51,1,40,2,1,0
24,5,16,5,4728,8,2,49,1,1,0
65,1,21,1,1093,24,1,61,2,1,1
50,1,13,3,9830,317,0,40,1,8,0
48,1,18,1,4750,369,1,9,2,9,0
69,4,23,1,2499,39,1,72,2,1,0
44,1,11,1,9830,307,1,40,1,8,0
41,4,21,3,5962,303,0,40,1,8,1
48,1,16,5,2375,18,13,40,2,2,0
